employee_name,working_day,hours_of_work,work_from_home,month
5,4,4.7,0,4
6,4,5.87,0,4
7,4,6.87,0,4
8,4,5.09,0,4
9,4,6.26,1,4
10,4,6.29,0,4
11,4,6.51,0,4
12,4,6.26,0,4
13,4,5.83,0,4
14,4,5.67,0,4
15,4,6.79,0,4
16,4,5.21,0,4
17,4,5.32,0,4
18,4,6.48,0,4
1,3,5.01,0,4
2,3,5.07,0,4
3,3,6.1,0,4
4,3,6.66,0,4
5,3,6.75,0,4
6,3,6.47,1,4
7,3,6.77,0,4
8,3,6.36,0,4
9,3,4.93,1,4
10,3,5.6,0,4
11,3,4.66,0,4
12,3,4.71,0,4
13,3,6.69,1,4
14,3,5.69,0,4
15,3,6.47,1,4
16,3,6.28,0,4
17,3,4.94,1,4
18,3,6.62,1,4
1,2,5.52,1,4
2,2,5.73,0,4
3,2,5.15,0,4
4,2,5.61,0,4
5,2,4.65,0,4
6,2,5.13,0,4
7,2,5.95,0,4
8,2,4.89,0,4
9,2,5.85,0,4
10,2,4.68,0,4
11,2,6.07,0,4
12,2,4.94,1,4
13,2,5.67,1,4
14,2,6.13,0,4
15,2,5.81,0,4
16,2,5.59,1,4
17,2,5.05,0,4
18,2,6.15,0,4
1,1,6.05,1,4
2,1,6.34,0,4
3,1,6.32,0,4
4,1,5.12,0,4
5,1,6.76,0,4
6,1,6.97,0,4
7,1,6.52,0,4
8,1,5.19,0,4
9,1,6.94,0,4
10,1,6.53,0,4
11,1,6.11,0,4
12,1,6.31,0,4
13,1,6.56,0,4
14,1,6.04,0,4
15,1,6.01,1,4
16,1,4.72,0,4
17,1,5.6,0,4
18,1,6.47,0,4
1,7,0.0,0,4
2,7,0.0,0,4
3,7,0.0,0,4
4,7,0.0,0,4
5,7,0.0,0,4
6,7,0.0,0,4
7,7,0.0,0,4
8,7,0.0,0,4
9,7,0.0,0,4
10,7,0.0,0,4
11,7,0.0,0,4
12,7,0.0,0,4
13,7,0.0,0,4
14,7,0.0,0,4
15,7,0.0,0,4
16,7,0.0,0,4
17,7,0.0,0,4
18,7,0.0,0,4
1,6,0.0,0,4
2,6,0.0,0,4
3,6,0.0,0,4
4,6,0.0,0,4
5,6,0.0,0,4
6,6,0.0,0,4
7,6,0.0,0,4
8,6,0.0,0,4
9,6,0.0,0,4
10,6,0.0,0,4
11,6,0.0,0,4
12,6,0.0,0,4
13,6,0.0,0,4
14,6,0.0,0,4
15,6,0.0,0,4
16,6,0.0,0,4
17,6,0.0,0,4
18,6,0.0,0,4
1,5,6.0,1,4
2,5,5.99,0,4
3,5,4.75,1,4
4,5,6.91,0,4
5,5,6.89,1,4
6,5,6.95,1,4
7,5,5.92,1,4
8,5,6.95,1,4
9,5,5.64,0,4
10,5,5.36,1,4
11,5,5.69,0,4
12,5,6.4,0,4
13,5,6.58,0,4
14,5,6.66,1,4
15,5,5.29,1,4
16,5,6.51,1,4
17,5,6.2,1,4
18,5,4.53,0,4
1,4,4.83,0,4
2,4,6.16,0,4
3,4,6.14,0,4
4,4,6.22,0,4
5,4,5.68,0,4
6,4,5.71,1,4
7,4,4.98,0,4
8,4,6.89,1,4
9,4,5.83,0,4
10,4,5.77,1,4
11,4,6.29,0,4
12,4,6.36,0,4
13,4,5.02,0,4
14,4,6.83,0,4
15,4,4.77,0,4
16,4,5.21,0,4
17,4,6.83,1,4
18,4,5.29,0,4
1,3,6.29,0,4
2,3,6.97,0,4
3,3,4.55,0,4
4,3,4.71,0,4
5,3,4.59,0,4
6,3,5.74,0,4
7,3,5.45,0,4
8,3,5.19,1,4
9,3,6.59,0,4
10,3,5.71,1,4
11,3,5.12,0,4
12,3,6.83,0,4
13,3,4.82,0,4
14,3,6.5,0,4
15,3,6.61,0,4
16,3,5.32,0,4
17,3,6.64,0,4
18,3,5.63,1,4
1,2,4.87,0,4
2,2,6.27,0,4
3,2,6.7,0,4
4,2,5.99,1,4
5,2,6.04,0,4
6,2,6.34,1,4
7,2,5.02,0,4
8,2,5.11,0,4
9,2,4.69,0,4
10,2,5.86,0,4
11,2,6.35,1,4
12,2,5.08,0,4
13,2,5.13,0,4
14,2,6.18,0,4
15,2,5.79,0,4
16,2,5.76,1,4
17,2,6.5,0,4
18,2,5.97,0,4
1,1,6.53,0,4
2,1,5.43,0,4
3,1,4.99,1,4
4,1,5.04,0,4
5,1,5.16,0,4
6,1,6.3,1,4
7,1,5.01,1,4
8,1,6.68,0,4
9,1,5.08,0,4
10,1,4.94,0,4
11,1,5.98,0,4
12,1,6.43,1,4
13,1,5.51,1,4
14,1,6.71,0,4
15,1,6.79,1,4
16,1,5.01,0,4
17,1,5.3,1,4
18,1,6.45,0,4
1,7,0.0,0,4
2,7,0.0,0,4
3,7,0.0,0,4
4,7,0.0,0,4
5,7,0.0,0,4
6,7,0.0,0,4
7,7,0.0,0,4
8,7,0.0,0,4
9,7,0.0,0,4
10,7,0.0,0,4
11,7,0.0,0,4
12,7,0.0,0,4
13,7,0.0,0,4
14,7,0.0,0,4
15,7,0.0,0,4
16,7,0.0,0,4
17,7,0.0,0,4
18,7,0.0,0,4
1,6,0.0,0,4
2,6,0.0,0,4
3,6,0.0,0,4
4,6,0.0,0,4
5,6,0.0,0,4
6,6,0.0,0,4
7,6,0.0,0,4
8,6,0.0,0,4
9,6,0.0,0,4
10,6,0.0,0,4
11,6,0.0,0,4
12,6,0.0,0,4
13,6,0.0,0,4
14,6,0.0,0,4
15,6,0.0,0,4
16,6,0.0,0,4
17,6,0.0,0,4
18,6,0.0,0,4
1,5,5.49,0,4
2,5,4.85,1,4
3,5,5.84,1,4
4,5,6.49,0,4
5,5,6.1,1,4
6,5,6.52,1,4
7,5,6.46,1,4
8,5,6.14,1,4
9,5,5.48,0,4
10,5,6.31,1,4
11,5,5.37,1,4
12,5,6.9,1,4
13,5,5.55,1,4
14,5,4.77,1,4
15,5,5.54,1,4
16,5,6.81,1,4
17,5,4.51,1,4
18,5,6.68,0,4
1,4,5.0,0,4
2,4,6.87,0,4
3,4,5.95,0,4
4,4,6.02,0,4
5,4,6.42,0,4
6,4,5.53,0,4
7,4,6.3,0,4
8,4,6.02,1,4
9,4,6.43,1,4
10,4,5.41,1,4
11,4,6.56,1,4
12,4,6.0,0,4
13,4,5.5,0,4
14,4,6.34,0,4
15,4,6.45,0,4
16,4,5.05,0,4
17,4,6.41,0,4
18,4,5.34,0,4
1,3,6.23,0,4
2,3,5.69,0,4
3,3,6.62,0,4
4,3,5.6,0,4
5,3,5.2,0,4
6,3,4.62,0,4
7,3,5.96,0,4
8,3,6.73,0,4
9,3,4.62,1,4
10,3,5.02,0,4
11,3,5.89,0,4
12,3,6.73,0,4
13,3,5.15,0,4
14,3,6.85,0,4
15,3,5.99,0,4
16,3,6.25,0,4
17,3,4.56,0,4
18,3,6.02,0,4
1,2,6.62,0,4
2,2,6.38,0,4
3,2,4.66,0,4
4,2,4.96,1,4
5,2,5.62,1,4
6,2,5.63,1,4
7,2,6.72,1,4
8,2,5.86,0,4
9,2,5.09,1,4
10,2,5.93,0,4
11,2,4.81,0,4
12,2,4.98,0,4
13,2,6.19,0,4
14,2,6.04,0,4
15,2,6.01,0,4
16,2,5.18,0,4
17,2,4.59,1,4
18,2,5.94,0,4
1,1,5.95,0,4
2,1,4.66,0,4
3,1,6.67,0,4
4,1,5.33,0,4
5,1,5.46,0,4
6,1,4.98,0,4
7,1,6.53,0,4
8,1,4.62,0,4
9,1,6.02,1,4
10,1,5.43,0,4
11,1,4.74,0,4
12,1,5.03,1,4
13,1,6.85,0,4
14,1,6.2,1,4
15,1,6.06,0,4
16,1,6.18,0,4
17,1,4.63,0,4
18,1,4.86,0,4
1,7,0.0,0,4
2,7,0.0,0,4
3,7,0.0,0,4
4,7,0.0,0,4
5,7,0.0,0,4
6,7,0.0,0,4
7,7,0.0,0,4
8,7,0.0,0,4
9,7,0.0,0,4
10,7,0.0,0,4
11,7,0.0,0,4
12,7,0.0,0,4
13,7,0.0,0,4
14,7,0.0,0,4
15,7,0.0,0,4
16,7,0.0,0,4
17,7,0.0,0,4
18,7,0.0,0,4
1,6,0.0,0,4
2,6,0.0,0,4
3,6,0.0,0,4
4,6,0.0,0,4
5,6,0.0,0,4
6,6,0.0,0,4
7,6,0.0,0,4
8,6,0.0,0,4
9,6,0.0,0,4
10,6,0.0,0,4
11,6,0.0,0,4
12,6,0.0,0,4
13,6,0.0,0,4
14,6,0.0,0,4
15,6,0.0,0,4
16,6,0.0,0,4
17,6,0.0,0,4
18,6,0.0,0,4
1,5,4.98,1,4
2,5,6.96,1,4
3,5,4.93,1,4
4,5,6.09,0,4
5,5,5.18,0,4
6,5,6.21,0,4
7,5,4.84,1,4
8,5,5.99,0,4
9,5,5.45,0,4
10,5,4.98,1,4
11,5,5.31,1,4
12,5,4.88,1,4
13,5,6.04,1,4
14,5,4.51,0,4
15,5,5.96,0,4
16,5,6.36,1,4
17,5,6.9,0,4
18,5,6.68,1,4
1,4,6.3,0,4
2,4,4.71,0,4
3,4,5.71,0,4
4,4,4.96,0,4
5,4,5.22,0,4
6,4,5.34,0,4
7,4,6.7,0,4
8,4,4.85,0,4
9,4,6.09,0,4
10,4,5.48,1,4
11,4,6.31,0,4
12,4,5.05,0,4
13,4,6.96,0,4
14,4,6.12,0,4
15,4,6.68,0,4
16,4,6.54,1,4
17,4,5.83,0,4
18,4,6.03,0,4
1,3,6.91,0,4
2,3,6.63,1,4
3,3,5.54,0,4
4,3,6.69,0,4
5,3,6.75,1,4
6,3,4.66,0,4
7,3,4.61,0,4
8,3,6.13,0,4
9,3,4.93,0,4
10,3,6.21,0,4
11,3,4.57,1,4
12,3,6.3,0,4
13,3,6.57,0,4
14,3,5.43,0,4
15,3,6.42,0,4
16,3,5.03,0,4
17,3,5.99,0,4
18,3,6.41,0,4
1,2,6.94,1,4
2,2,5.72,0,4
3,2,6.85,0,4
4,2,5.28,0,4
5,2,5.7,0,4
6,2,5.15,0,4
7,2,6.39,0,4
8,2,6.95,1,4
9,2,5.81,0,4
10,2,6.29,0,4
11,2,6.48,1,4
12,2,5.56,1,4
13,2,5.19,1,4
14,2,4.69,0,4
15,2,6.1,0,4
16,2,6.61,0,4
17,2,6.0,0,4
18,2,4.81,0,4
1,1,5.23,0,4
2,1,6.66,1,4
3,1,6.59,0,4
4,1,6.14,0,4
5,1,6.1,0,4
6,1,5.59,0,4
7,1,4.6,0,4
8,1,5.53,0,4
9,1,6.83,1,4
10,1,6.1,1,4
11,1,4.83,1,4
12,1,6.11,0,4
13,1,6.4,0,4
14,1,6.21,0,4
15,1,6.62,1,4
16,1,6.63,0,4
17,1,5.7,0,4
18,1,6.91,0,4
1,7,0.0,0,4
2,7,0.0,0,4
3,7,0.0,0,4
4,7,0.0,0,4
5,7,0.0,0,4
6,7,0.0,0,4
7,7,0.0,0,4
8,7,0.0,0,4
9,7,0.0,0,4
10,7,0.0,0,4
11,7,0.0,0,4
12,7,0.0,0,4
13,7,0.0,0,4
14,7,0.0,0,4
15,7,0.0,0,4
16,7,0.0,0,4
17,7,0.0,0,4
18,7,0.0,0,4
1,6,0.0,0,4
2,6,0.0,0,4
3,6,0.0,0,4
4,6,0.0,0,4
5,6,0.0,0,4
6,6,0.0,0,4
7,6,0.0,0,4
8,6,0.0,0,4
9,6,0.0,0,4
10,6,0.0,0,4
11,6,0.0,0,4
12,6,0.0,0,4
13,6,0.0,0,4
14,6,0.0,0,4
15,6,0.0,0,4
16,6,0.0,0,4
17,6,0.0,0,4
18,6,0.0,0,4
1,5,4.54,0,4
2,5,5.98,0,4
3,5,6.91,1,4
4,5,6.7,0,4
5,5,5.45,0,4
6,5,6.09,0,4
7,5,6.73,1,4
8,5,6.76,0,4
9,5,4.98,0,4
10,5,6.03,1,4
11,5,6.95,1,4
12,5,5.38,1,4
13,5,6.55,1,4
14,5,5.23,1,4
15,5,6.36,1,4
16,5,5.96,1,4
17,5,5.57,1,4
18,5,6.14,0,4
1,4,5.85,0,3
2,4,6.45,1,3
3,4,5.9,0,3
4,4,6.28,0,3
5,4,6.65,0,3
6,4,6.31,0,3
7,4,6.72,0,3
8,4,4.56,0,3
9,4,5.81,0,3
10,4,5.33,1,3
11,4,5.84,0,3
12,4,6.85,0,3
13,4,6.29,1,3
14,4,5.79,0,3
15,4,5.73,1,3
16,4,5.37,0,3
17,4,6.76,0,3
18,4,5.31,0,3
1,3,5.21,0,3
2,3,5.59,0,3
3,3,6.87,0,3
4,3,6.54,0,3
5,3,6.71,1,3
6,3,5.17,0,3
7,3,6.46,0,3
8,3,6.94,1,3
9,3,6.48,0,3
10,3,6.31,0,3
11,3,5.49,0,3
12,3,6.22,1,3
13,3,5.19,0,3
14,3,5.27,1,3
15,3,6.93,1,3
16,3,5.13,1,3
17,3,5.19,0,3
18,3,5.98,1,3
1,2,5.88,0,3
2,2,6.5,0,3
3,2,5.67,0,3
4,2,5.38,0,3
5,2,5.42,0,3
6,2,6.64,0,3
7,2,6.88,0,3
8,2,5.44,0,3
9,2,5.52,0,3
10,2,5.08,0,3
11,2,6.92,0,3
12,2,6.05,0,3
13,2,6.55,0,3
14,2,4.79,0,3
15,2,6.98,0,3
16,2,5.28,0,3
17,2,4.89,0,3
18,2,6.2,0,3
1,1,6.98,1,3
2,1,5.63,0,3
3,1,5.22,0,3
4,1,5.91,0,3
5,1,6.94,0,3
6,1,5.59,0,3
7,1,5.77,1,3
8,1,6.07,0,3
9,1,4.69,1,3
10,1,6.98,0,3
11,1,5.34,0,3
12,1,4.87,0,3
13,1,6.87,0,3
14,1,6.68,0,3
15,1,4.96,0,3
16,1,6.21,0,3
17,1,5.13,1,3
18,1,6.62,0,3
1,7,0.0,0,3
2,7,0.0,0,3
3,7,0.0,0,3
4,7,0.0,0,3
5,7,0.0,0,3
6,7,0.0,0,3
7,7,0.0,0,3
8,7,0.0,0,3
9,7,0.0,0,3
10,7,0.0,0,3
11,7,0.0,0,3
12,7,0.0,0,3
13,7,0.0,0,3
14,7,0.0,0,3
15,7,0.0,0,3
16,7,0.0,0,3
17,7,0.0,0,3
18,7,0.0,0,3
1,6,0.0,0,3
2,6,0.0,0,3
3,6,0.0,0,3
4,6,0.0,0,3
5,6,0.0,0,3
6,6,0.0,0,3
7,6,0.0,0,3
8,6,0.0,0,3
9,6,0.0,0,3
10,6,0.0,0,3
11,6,0.0,0,3
12,6,0.0,0,3
13,6,0.0,0,3
14,6,0.0,0,3
15,6,0.0,0,3
16,6,0.0,0,3
17,6,0.0,0,3
18,6,0.0,0,3
1,5,6.45,1,3
2,5,5.94,0,3
3,5,5.26,0,3
4,5,5.34,0,3
5,5,5.11,0,3
6,5,6.27,1,3
7,5,5.51,1,3
8,5,6.63,1,3
9,5,6.2,1,3
10,5,6.53,0,3
11,5,4.92,1,3
12,5,4.79,1,3
13,5,6.75,0,3
14,5,6.35,1,3
15,5,6.5,1,3
16,5,6.94,0,3
17,5,6.71,1,3
18,5,6.76,1,3
1,4,5.87,0,3
2,4,5.78,0,3
3,4,5.78,0,3
4,4,5.79,1,3
5,4,5.28,0,3
6,4,6.13,0,3
7,4,4.6,0,3
8,4,4.78,0,3
9,4,4.82,0,3
10,4,6.43,0,3
11,4,6.31,0,3
12,4,5.98,0,3
13,4,6.78,1,3
14,4,5.51,0,3
15,4,5.61,0,3
16,4,4.89,0,3
17,4,5.91,0,3
18,4,4.8,0,3
1,3,6.84,0,3
2,3,5.8,0,3
3,3,6.4,0,3
4,3,6.94,0,3
5,3,6.77,1,3
6,3,6.43,1,3
7,3,5.31,0,3
8,3,6.2,1,3
9,3,6.86,0,3
10,3,6.49,0,3
11,3,5.79,0,3
12,3,5.24,0,3
13,3,6.3,0,3
14,3,6.44,1,3
15,3,5.13,0,3
16,3,6.04,0,3
17,3,5.05,0,3
18,3,5.12,0,3
1,2,5.32,0,3
2,2,5.34,1,3
3,2,5.77,1,3
4,2,6.28,1,3
5,2,6.87,0,3
6,2,6.06,0,3
7,2,6.07,0,3
8,2,5.97,0,3
9,2,5.49,0,3
10,2,4.55,0,3
11,2,5.52,0,3
12,2,6.59,1,3
13,2,6.23,1,3
14,2,5.23,0,3
15,2,6.42,1,3
16,2,5.81,0,3
17,2,6.46,0,3
18,2,4.69,1,3
1,1,4.57,0,3
2,1,5.27,1,3
3,1,5.41,1,3
4,1,4.81,0,3
5,1,6.49,0,3
6,1,5.92,0,3
7,1,4.97,0,3
8,1,6.29,1,3
9,1,4.83,0,3
10,1,6.47,1,3
11,1,5.07,1,3
12,1,5.94,0,3
13,1,6.26,1,3
14,1,6.35,0,3
15,1,5.95,0,3
16,1,6.3,0,3
17,1,6.25,0,3
18,1,6.43,0,3
1,7,0.0,0,3
2,7,0.0,0,3
3,7,0.0,0,3
4,7,0.0,0,3
5,7,0.0,0,3
6,7,0.0,0,3
7,7,0.0,0,3
8,7,0.0,0,3
9,7,0.0,0,3
10,7,0.0,0,3
11,7,0.0,0,3
12,7,0.0,0,3
13,7,0.0,0,3
14,7,0.0,0,3
15,7,0.0,0,3
16,7,0.0,0,3
17,7,0.0,0,3
18,7,0.0,0,3
1,6,0.0,0,3
2,6,0.0,0,3
3,6,0.0,0,3
4,6,0.0,0,3
5,6,0.0,0,3
6,6,0.0,0,3
7,6,0.0,0,3
8,6,0.0,0,3
9,6,0.0,0,3
10,6,0.0,0,3
11,6,0.0,0,3
12,6,0.0,0,3
13,6,0.0,0,3
14,6,0.0,0,3
15,6,0.0,0,3
16,6,0.0,0,3
17,6,0.0,0,3
18,6,0.0,0,3
1,5,6.71,0,3
2,5,5.43,0,3
3,5,4.72,1,3
4,5,6.4,0,3
5,5,5.14,1,3
6,5,5.6,0,3
7,5,6.76,1,3
8,5,5.41,1,3
9,5,5.59,1,3
10,5,4.65,1,3
11,5,6.91,1,3
12,5,6.61,0,3
13,5,5.72,1,3
14,5,5.13,1,3
15,5,6.39,0,3
16,5,5.41,0,3
17,5,5.19,1,3
18,5,6.59,1,3
1,4,5.18,0,3
2,4,5.83,0,3
3,4,6.83,1,3
4,4,6.28,0,3
5,4,5.02,0,3
6,4,5.36,0,3
7,4,6.71,1,3
8,4,4.54,0,3
9,4,4.83,0,3
10,4,6.97,0,3
11,4,5.6,0,3
12,4,4.83,0,3
13,4,5.25,0,3
14,4,5.03,0,3
15,4,5.77,0,3
16,4,4.69,0,3
17,4,6.84,0,3
18,4,5.93,0,3
1,3,6.29,0,3
2,3,6.05,1,3
3,3,5.25,0,3
4,3,5.26,0,3
5,3,5.11,0,3
6,3,5.59,0,3
7,3,5.63,0,3
8,3,6.9,0,3
9,3,5.15,0,3
10,3,6.41,0,3
11,3,4.94,1,3
12,3,4.66,1,3
13,3,6.13,0,3
14,3,5.86,0,3
15,3,4.97,1,3
16,3,5.59,0,3
17,3,6.62,0,3
18,3,5.74,0,3
1,2,6.15,0,3
2,2,5.81,0,3
3,2,5.89,0,3
4,2,4.77,0,3
5,2,6.66,0,3
6,2,4.53,0,3
7,2,4.9,0,3
8,2,5.07,0,3
9,2,4.88,0,3
10,2,5.14,0,3
11,2,4.81,0,3
12,2,4.55,1,3
13,2,5.93,0,3
14,2,5.04,1,3
15,2,5.85,0,3
16,2,5.57,0,3
17,2,6.06,0,3
18,2,5.09,0,3
1,1,6.46,0,3
2,1,6.08,0,3
3,1,6.53,0,3
4,1,5.76,0,3
5,1,6.46,0,3
6,1,4.86,0,3
7,1,6.91,1,3
8,1,6.95,0,3
9,1,6.35,0,3
10,1,5.5,0,3
11,1,6.47,0,3
12,1,4.8,1,3
13,1,6.88,0,3
14,1,5.74,1,3
15,1,4.6,0,3
16,1,6.33,0,3
17,1,4.63,1,3
18,1,5.65,1,3
1,7,0.0,0,3
2,7,0.0,0,3
3,7,0.0,0,3
4,7,0.0,0,3
5,7,0.0,0,3
6,7,0.0,0,3
7,7,0.0,0,3
8,7,0.0,0,3
9,7,0.0,0,3
10,7,0.0,0,3
11,7,0.0,0,3
12,7,0.0,0,3
13,7,0.0,0,3
14,7,0.0,0,3
15,7,0.0,0,3
16,7,0.0,0,3
17,7,0.0,0,3
18,7,0.0,0,3
1,6,0.0,0,3
2,6,0.0,0,3
3,6,0.0,0,3
4,6,0.0,0,3
5,6,0.0,0,3
6,6,0.0,0,3
7,6,0.0,0,3
8,6,0.0,0,3
9,6,0.0,0,3
10,6,0.0,0,3
11,6,0.0,0,3
12,6,0.0,0,3
13,6,0.0,0,3
14,6,0.0,0,3
15,6,0.0,0,3
16,6,0.0,0,3
17,6,0.0,0,3
18,6,0.0,0,3
1,5,5.4,0,3
2,5,4.69,1,3
3,5,6.49,1,3
4,5,5.95,0,3
5,5,5.66,1,3
6,5,6.49,1,3
7,5,5.05,1,3
8,5,5.8,1,3
9,5,6.9,1,3
10,5,6.53,1,3
11,5,4.93,1,3
12,5,4.82,0,3
13,5,6.53,0,3
14,5,5.67,1,3
15,5,5.69,1,3
16,5,6.77,0,3
17,5,5.86,1,3
18,5,5.41,0,3
1,4,5.77,0,3
2,4,5.03,0,3
3,4,5.68,1,3
4,4,6.84,0,3
5,4,6.02,0,3
6,4,6.02,1,3
7,4,5.87,0,3
8,4,6.86,0,3
9,4,5.66,0,3
10,4,5.98,0,3
11,4,4.91,0,3
12,4,5.82,0,3
13,4,6.4,0,3
14,4,6.17,0,3
15,4,6.9,0,3
16,4,5.49,0,3
17,4,5.31,1,3
18,4,4.51,0,3
1,3,6.93,0,3
2,3,6.66,0,3
3,3,4.75,0,3
4,3,6.52,1,3
5,3,5.27,0,3
6,3,6.39,0,3
7,3,5.94,0,3
8,3,5.42,0,3
9,3,5.7,0,3
10,3,5.21,0,3
11,3,5.98,0,3
12,3,4.86,1,3
13,3,5.37,0,3
14,3,6.32,0,3
15,3,6.4,0,3
16,3,4.83,0,3
17,3,6.34,0,3
18,3,5.95,1,3
1,2,6.14,0,3
2,2,4.51,0,3
3,2,5.8,0,3
4,2,5.32,0,3
5,2,5.53,0,3
6,2,5.86,1,3
7,2,5.83,0,3
8,2,6.47,0,3
9,2,4.72,0,3
10,2,4.91,0,3
11,2,6.53,0,3
12,2,5.71,0,3
13,2,6.51,0,3
14,2,5.27,0,3
15,2,4.75,0,3
16,2,5.67,0,3
17,2,6.51,0,3
18,2,6.93,0,3
1,1,6.44,0,3
2,1,4.54,0,3
3,1,6.4,0,3
4,1,6.13,0,3
5,1,4.95,0,3
6,1,4.96,1,3
7,1,6.27,0,3
8,1,6.37,1,3
9,1,5.28,1,3
10,1,6.94,0,3
11,1,5.98,0,3
12,1,6.07,0,3
13,1,5.43,0,3
14,1,5.89,0,3
15,1,6.44,1,3
16,1,6.59,0,3
17,1,6.96,1,3
18,1,4.99,0,3
1,7,0.0,0,3
2,7,0.0,0,3
3,7,0.0,0,3
4,7,0.0,0,3
5,7,0.0,0,3
6,7,0.0,0,3
7,7,0.0,0,3
8,7,0.0,0,3
9,7,0.0,0,3
10,7,0.0,0,3
11,7,0.0,0,3
12,7,0.0,0,3
13,7,0.0,0,3
14,7,0.0,0,3
15,7,0.0,0,3
16,7,0.0,0,3
17,7,0.0,0,3
18,7,0.0,0,3
1,6,0.0,0,3
2,6,0.0,0,3
3,6,0.0,0,3
4,6,0.0,0,3
5,6,0.0,0,3
6,6,0.0,0,3
7,6,0.0,0,3
8,6,0.0,0,3
9,6,0.0,0,3
10,6,0.0,0,3
11,6,0.0,0,3
12,6,0.0,0,3
13,6,0.0,0,3
14,6,0.0,0,3
15,6,0.0,0,3
16,6,0.0,0,3
17,6,0.0,0,3
18,6,0.0,0,3
1,5,5.74,0,3
2,5,4.88,1,3
3,5,6.82,0,3
4,5,6.67,0,3
5,5,4.74,1,3
6,5,4.6,0,3
7,5,6.1,1,3
8,5,5.78,1,3
9,5,6.44,0,3
10,5,6.44,0,3
11,5,4.77,0,3
12,5,4.65,0,3
13,5,6.23,1,3
14,5,6.54,1,3
15,5,6.28,0,3
16,5,4.82,0,3
17,5,6.52,1,3
18,5,6.31,0,3
1,4,6.46,0,3
2,4,6.61,0,3
3,4,6.09,0,3
4,4,5.82,0,3
5,4,4.5,0,3
6,4,5.33,1,3
7,4,5.97,0,3
8,4,5.46,0,3
9,4,6.9,0,3
10,4,4.97,0,3
11,4,5.53,0,3
12,4,6.25,0,3
13,4,5.6,1,3
14,4,4.99,0,3
15,4,6.01,0,3
16,4,6.22,0,3
17,4,6.24,0,3
18,4,6.05,1,3
1,3,6.62,0,3
2,3,6.62,0,3
3,3,4.61,0,3
4,3,4.59,0,3
5,3,5.71,0,3
6,3,5.96,0,3
7,3,4.7,1,3
8,3,5.98,0,3
9,3,5.75,0,3
10,3,6.21,0,3
11,3,6.63,0,3
12,3,5.09,1,3
13,3,6.0,0,3
14,3,5.25,0,3
15,3,5.52,1,3
16,3,6.7,1,3
17,3,5.25,0,3
18,3,6.53,0,3
1,2,4.6,0,3
2,2,4.96,0,3
3,2,6.7,0,3
4,2,4.58,0,3
5,2,4.78,0,3
6,2,6.25,0,3
7,2,5.41,0,3
8,2,6.35,0,3
9,2,5.35,0,3
10,2,5.49,0,3
11,2,6.46,0,3
12,2,4.56,0,3
13,2,6.99,0,3
14,2,4.88,0,3
15,2,4.9,0,3
16,2,4.86,1,3
17,2,4.92,0,3
18,2,6.75,0,3
1,1,6.08,0,2
2,1,5.53,0,2
3,1,4.7,0,2
4,1,6.14,0,2
5,1,6.25,1,2
6,1,5.76,0,2
7,1,4.53,0,2
8,1,5.86,0,2
9,1,5.55,1,2
10,1,4.54,1,2
11,1,5.43,0,2
12,1,5.37,1,2
13,1,6.86,0,2
14,1,4.72,0,2
15,1,5.53,0,2
16,1,5.54,0,2
17,1,4.61,0,2
18,1,5.67,1,2
1,7,0.0,0,2
2,7,0.0,0,2
3,7,0.0,0,2
4,7,0.0,0,2
5,7,0.0,0,2
6,7,0.0,0,2
7,7,0.0,0,2
8,7,0.0,0,2
9,7,0.0,0,2
10,7,0.0,0,2
11,7,0.0,0,2
12,7,0.0,0,2
13,7,0.0,0,2
14,7,0.0,0,2
15,7,0.0,0,2
16,7,0.0,0,2
17,7,0.0,0,2
18,7,0.0,0,2
1,6,0.0,0,2
2,6,0.0,0,2
3,6,0.0,0,2
4,6,0.0,0,2
5,6,0.0,0,2
6,6,0.0,0,2
7,6,0.0,0,2
8,6,0.0,0,2
9,6,0.0,0,2
10,6,0.0,0,2
11,6,0.0,0,2
12,6,0.0,0,2
13,6,0.0,0,2
14,6,0.0,0,2
15,6,0.0,0,2
16,6,0.0,0,2
17,6,0.0,0,2
18,6,0.0,0,2
1,5,6.64,1,2
2,5,6.15,1,2
3,5,5.75,1,2
4,5,4.57,1,2
5,5,5.11,1,2
6,5,5.43,0,2
7,5,5.76,1,2
8,5,5.28,1,2
9,5,6.64,1,2
10,5,6.37,0,2
11,5,5.42,0,2
12,5,5.91,1,2
13,5,4.86,1,2
14,5,5.84,1,2
15,5,6.49,0,2
16,5,6.64,1,2
17,5,6.65,0,2
18,5,4.71,1,2
1,4,5.16,0,2
2,4,5.71,1,2
3,4,6.42,0,2
4,4,4.53,0,2
5,4,6.65,0,2
6,4,4.81,0,2
7,4,5.12,0,2
8,4,5.08,0,2
9,4,5.3,1,2
10,4,5.61,0,2
11,4,5.2,0,2
12,4,5.7,0,2
13,4,5.63,0,2
14,4,6.25,1,2
15,4,5.64,0,2
16,4,6.21,0,2
17,4,4.52,0,2
18,4,6.08,0,2
1,3,4.9,0,2
2,3,4.77,0,2
3,3,4.93,1,2
4,3,5.91,1,2
5,3,6.34,0,2
6,3,4.51,0,2
7,3,5.04,0,2
8,3,6.77,0,2
9,3,4.54,0,2
10,3,6.33,0,2
11,3,5.72,1,2
12,3,6.93,1,2
13,3,5.26,0,2
14,3,6.06,0,2
15,3,6.63,0,2
16,3,6.17,1,2
